request_rate,time_gap_ms,failed_logins,packet_size_kb,payload_entropy,label
19.54,38.24,15,0.74,8.34,Attack
15.36,65.08,8,1.49,8.24,Attack
22.83,122.26,8,1.29,7.17,Attack
20.16,52.12,5,1.24,8.65,Attack
23.29,80.58,7,0.76,7.99,Attack
23.88,97.72,4,0.83,7.97,Attack
13.04,67.13,12,0.2,6.45,Attack
2.65,626.9,0,1.75,2.72,Normal
3.82,338.08,0,3.77,4.81,Normal
23.24,130.01,10,1.28,6.45,Attack
15.5,58.99,6,0.28,8.41,Attack
10.93,148.4,5,0.97,6.7,Attack
4.07,622.9,2,5.29,2.1,Normal
13.68,124.09,10,0.52,8.43,Attack
4.66,1175.8,0,8.46,3.91,Normal
2.84,1129.09,1,2.31,4.21,Normal
4.05,759.37,0,1.02,3.51,Normal
2.91,796.56,0,3.63,3.43,Normal
2.17,868.0,0,1.94,4.43,Normal
21.74,57.1,12,1.03,8.38,Attack
14.95,132.56,14,1.04,8.73,Attack
0.82,1069.52,2,4.23,4.43,Normal
10.21,126.3,10,0.71,7.98,Attack
18.73,130.28,12,1.31,6.04,Attack
4.86,370.35,1,7.75,4.78,Normal
13.75,70.12,13,0.57,6.29,Attack
3.62,1087.2,1,7.52,4.25,Normal
4.28,617.97,1,2.89,3.71,Normal
17.44,128.92,5,0.81,7.64,Attack
13.61,91.52,4,0.83,6.77,Attack
4.95,339.41,0,6.23,2.78,Normal
16.61,149.86,6,0.31,6.74,Attack
15.04,84.92,6,0.49,6.91,Attack
1.6,1188.53,1,5.26,4.36,Normal
13.77,94.28,14,1.37,7.14,Attack
18.48,130.07,13,0.82,7.28,Attack
14.44,63.37,11,1.05,7.47,Attack
8.19,39.66,4,0.26,8.31,Attack
2.65,299.87,0,1.08,3.47,Normal
24.5,93.38,13,1.16,8.13,Attack
21.65,140.38,12,1.5,8.7,Attack
18.4,75.91,11,0.29,6.55,Attack
21.83,40.86,7,0.62,8.32,Attack
12.67,108.78,13,1.43,6.06,Attack
19.45,100.05,6,0.18,8.13,Attack
0.64,1034.26,0,4.76,2.22,Normal
3.51,1090.36,2,7.16,2.14,Normal
11.38,34.27,6,0.77,7.91,Attack
3.3,936.23,0,5.2,2.54,Normal
14.73,88.34,12,0.42,8.73,Attack
1.63,1141.11,0,2.85,2.29,Normal
3.24,543.24,0,5.49,3.98,Normal
24.73,75.04,9,0.35,7.08,Attack
1.97,1040.97,2,2.24,2.51,Normal
8.7,92.06,15,1.31,8.16,Attack
2.81,264.39,2,6.1,3.76,Normal
3.58,368.54,2,7.73,4.34,Normal
21.05,124.91,15,0.69,6.49,Attack
15.66,113.89,10,1.31,6.36,Attack
19.95,92.49,8,0.71,6.57,Attack
21.13,137.36,13,1.34,6.5,Attack
22.96,99.34,4,0.86,7.22,Attack
2.8,509.46,1,5.35,2.51,Normal
21.02,32.08,8,0.27,8.37,Attack
1.61,512.44,1,8.0,2.74,Normal
3.01,355.28,1,8.36,4.31,Normal
1.13,490.37,2,7.47,3.26,Normal
8.64,120.83,6,0.89,7.58,Attack
13.83,116.77,15,0.19,7.58,Attack
3.41,424.1,2,7.55,4.18,Normal
4.81,205.63,1,5.89,2.97,Normal
3.99,1091.47,1,3.36,3.9,Normal
10.32,24.47,6,1.03,8.67,Attack
2.58,887.65,0,3.01,3.02,Normal
2.14,527.52,1,7.04,3.6,Normal
11.84,22.66,13,0.21,8.16,Attack
2.88,764.89,0,8.04,4.47,Normal
2.41,1187.45,2,6.44,3.24,Normal
9.64,36.91,10,0.48,6.11,Attack
13.35,80.68,14,0.84,6.96,Attack
16.27,39.29,5,0.23,7.07,Attack
2.76,1194.25,0,1.08,4.65,Normal
24.79,67.28,13,1.21,7.15,Attack
0.8,474.68,2,5.04,4.69,Normal
8.91,133.57,5,0.4,7.21,Attack
3.88,1170.96,2,1.72,4.81,Normal
8.01,148.41,10,1.4,8.39,Attack
4.51,1054.14,1,4.19,4.51,Normal
16.17,105.89,6,0.4,6.98,Attack
1.08,1157.63,2,7.94,2.28,Normal
4.44,942.48,1,3.79,2.91,Normal
13.15,85.03,15,1.49,6.14,Attack
0.65,284.17,2,1.9,4.37,Normal
4.05,721.79,0,1.24,4.48,Normal
1.1,1188.27,2,1.36,3.71,Normal
3.42,1070.44,2,7.07,3.91,Normal
12.74,21.74,12,0.81,7.01,Attack
22.29,43.89,9,0.68,6.66,Attack
3.98,584.57,2,6.85,2.49,Normal
2.05,230.52,2,1.99,3.94,Normal
3.72,662.75,1,1.15,2.95,Normal
16.06,114.23,12,1.1,7.48,Attack
8.57,80.88,13,1.31,6.37,Attack
2.77,1166.07,0,1.86,3.26,Normal
23.02,126.49,10,0.89,8.79,Attack
20.51,69.48,14,0.63,7.53,Attack
1.5,304.21,1,2.72,3.7,Normal
18.78,54.89,10,1.42,7.94,Attack
19.99,43.98,5,0.75,8.81,Attack
2.2,945.57,1,6.97,3.22,Normal
8.87,65.7,15,0.32,7.76,Attack
15.72,110.17,9,0.92,7.46,Attack
3.87,584.02,2,2.61,2.07,Normal
16.86,145.63,7,0.3,6.24,Attack
8.12,120.75,12,1.3,6.93,Attack
16.43,73.48,8,0.76,7.19,Attack
2.88,1017.27,0,1.12,2.84,Normal
14.13,92.54,9,1.01,8.28,Attack
24.94,53.95,8,1.12,7.7,Attack
3.08,679.61,2,3.14,2.06,Normal
2.89,568.48,2,7.58,4.52,Normal
2.5,794.82,1,3.39,4.04,Normal
2.08,813.64,0,8.72,3.69,Normal
3.19,862.6,2,2.02,4.96,Normal
9.58,71.26,15,0.62,8.8,Attack
24.95,56.82,12,0.18,7.97,Attack
16.4,74.6,12,0.23,6.6,Attack
2.93,619.51,0,1.32,2.26,Normal
1.32,576.23,2,3.31,3.2,Normal
1.69,237.82,0,7.68,3.66,Normal
2.58,547.29,2,1.9,2.59,Normal
1.33,1135.3,0,8.54,2.87,Normal
13.54,110.28,6,1.36,7.26,Attack
4.4,876.78,0,6.02,3.22,Normal
4.29,1156.55,0,5.65,4.63,Normal
4.98,506.2,1,8.69,2.05,Normal
21.01,80.95,15,0.28,7.76,Attack
10.86,40.83,13,0.19,8.02,Attack
2.85,304.61,2,6.53,3.04,Normal
15.99,140.24,12,0.68,8.96,Attack
2.94,663.11,0,9.89,2.57,Normal
2.85,277.47,2,7.68,2.38,Normal
13.43,25.77,15,0.54,6.7,Attack
8.86,30.42,12,0.11,6.24,Attack
19.34,26.17,11,0.81,8.8,Attack
3.99,907.79,2,4.17,4.47,Normal
11.35,35.45,9,0.72,7.02,Attack
4.0,758.0,1,1.72,2.67,Normal
2.78,327.1,0,9.43,2.94,Normal
10.03,54.03,4,1.02,8.35,Attack
13.16,124.6,9,0.4,6.78,Attack
22.56,126.51,7,0.84,8.25,Attack
17.13,39.23,12,0.29,8.7,Attack
11.57,24.81,12,1.05,6.43,Attack
13.53,130.15,12,0.87,7.62,Attack
12.16,65.38,10,0.78,8.13,Attack
4.17,731.78,1,9.53,4.29,Normal
23.33,130.72,5,0.68,7.34,Attack
21.08,36.63,10,0.55,9.0,Attack
0.81,1067.61,2,1.06,3.83,Normal
21.04,45.55,10,0.45,8.48,Attack
15.43,104.46,6,0.26,8.01,Attack
4.47,1084.75,1,7.99,4.52,Normal
15.65,136.68,13,0.36,6.82,Attack
2.12,994.39,2,7.05,3.73,Normal
1.74,683.02,2,5.01,3.57,Normal
0.52,1081.68,1,9.8,2.48,Normal
2.49,1027.53,0,1.71,2.44,Normal
4.66,586.56,0,1.32,3.05,Normal
23.04,84.49,12,0.91,6.78,Attack
24.74,41.27,10,0.17,7.68,Attack
11.1,135.62,11,0.63,6.96,Attack
8.46,77.05,7,0.56,7.95,Attack
13.8,56.57,4,1.06,7.75,Attack
24.58,96.43,6,1.47,6.21,Attack
1.56,1021.27,2,8.74,3.4,Normal
3.59,792.86,2,9.46,2.05,Normal
9.82,29.65,6,1.35,8.76,Attack
0.5,267.88,1,4.02,4.43,Normal
2.4,820.35,0,7.18,4.74,Normal
17.86,84.55,10,0.68,6.59,Attack
3.93,335.32,1,2.48,3.93,Normal
2.79,370.52,2,9.73,3.26,Normal
4.98,439.2,1,2.93,2.98,Normal
15.45,29.36,10,1.44,6.9,Attack
17.74,89.22,8,1.01,6.12,Attack
17.59,107.55,9,0.15,6.2,Attack
20.51,68.07,9,0.2,7.05,Attack
1.53,1035.5,1,1.7,4.23,Normal
1.58,627.95,1,9.16,2.91,Normal
2.21,1089.03,1,9.14,4.79,Normal
8.45,104.65,7,0.59,6.84,Attack
17.96,55.43,11,0.59,8.78,Attack
16.91,94.79,8,1.05,6.52,Attack
4.16,1178.77,0,9.54,3.53,Normal
1.69,282.1,1,2.27,2.69,Normal
18.39,104.22,10,1.36,6.87,Attack
14.37,55.46,4,0.65,8.71,Attack
0.88,1073.19,2,2.67,2.55,Normal
18.23,126.91,13,1.44,6.38,Attack
2.82,595.2,2,4.92,3.64,Normal
2.55,422.44,1,6.14,3.12,Normal
14.48,110.5,10,0.64,8.26,Attack
22.88,54.38,5,0.26,7.13,Attack
20.67,136.03,7,1.14,6.84,Attack
3.18,1160.37,0,7.46,3.36,Normal
0.55,658.04,0,2.37,2.31,Normal
4.16,314.93,0,6.73,3.25,Normal
3.67,827.82,2,6.93,4.45,Normal
0.65,1017.03,2,9.52,3.23,Normal
1.94,947.83,1,6.16,2.21,Normal
3.67,621.14,0,4.62,2.29,Normal
1.5,352.03,2,5.32,2.22,Normal
3.62,265.58,1,4.43,3.33,Normal
3.49,580.1,2,9.9,2.82,Normal
2.21,1068.96,0,3.66,4.06,Normal
1.92,1135.5,1,6.97,2.25,Normal
11.08,39.65,8,0.74,6.05,Attack
4.12,860.41,1,6.53,3.38,Normal
3.19,681.99,1,2.41,3.61,Normal
2.11,674.78,0,5.48,3.93,Normal
21.11,120.27,11,0.21,7.77,Attack
22.5,109.96,11,0.14,6.29,Attack
2.67,265.28,2,8.31,3.65,Normal
4.26,838.57,0,3.61,4.89,Normal
23.63,50.5,4,0.59,7.29,Attack
4.92,727.48,0,9.62,2.87,Normal
13.81,51.8,9,0.58,8.94,Attack
14.94,71.51,6,1.11,8.88,Attack
4.64,503.8,1,4.35,4.96,Normal
2.24,379.42,0,2.45,2.45,Normal
0.78,1032.83,1,8.25,3.53,Normal
21.75,110.49,15,1.4,8.97,Attack
17.05,68.28,7,0.89,6.61,Attack
3.47,792.17,1,7.47,3.24,Normal
24.05,91.47,12,1.42,6.83,Attack
4.68,867.31,2,8.29,2.92,Normal
1.4,682.52,1,2.43,3.59,Normal
1.72,667.72,2,1.75,2.71,Normal
22.24,144.72,4,1.29,6.55,Attack
3.82,352.2,0,7.75,3.27,Normal
2.64,214.9,0,1.44,4.04,Normal
4.33,467.26,1,6.66,4.96,Normal
1.44,336.04,0,2.65,4.9,Normal
3.63,896.5,2,1.31,2.44,Normal
24.78,131.76,4,0.23,7.65,Attack
2.63,551.77,0,3.54,2.29,Normal
14.21,34.3,4,0.12,8.31,Attack
2.31,855.22,2,9.0,2.51,Normal
2.26,954.7,0,2.65,4.27,Normal
3.49,849.56,1,4.8,2.42,Normal
4.66,664.88,2,5.15,3.65,Normal
2.47,218.54,2,6.51,3.05,Normal
3.26,1147.72,0,8.98,4.18,Normal
8.42,103.53,11,0.34,8.48,Attack
17.19,33.54,15,0.92,6.93,Attack
1.23,877.04,0,6.22,3.67,Normal
16.23,29.57,7,1.08,8.66,Attack
13.66,71.0,10,1.35,8.56,Attack
17.74,82.53,9,1.11,8.12,Attack
3.19,697.93,2,1.25,4.6,Normal
1.52,562.74,1,4.81,4.58,Normal
3.54,932.46,0,2.16,4.21,Normal
14.01,134.7,5,0.74,8.66,Attack
13.11,22.6,11,0.38,6.79,Attack
3.89,862.28,2,6.46,2.16,Normal
8.43,73.21,13,1.08,8.57,Attack
1.07,751.1,0,8.78,2.11,Normal
10.49,127.61,14,1.32,8.04,Attack
2.69,818.03,0,7.19,2.77,Normal
17.78,100.14,4,0.9,7.91,Attack
9.28,35.87,15,1.22,7.87,Attack
22.13,47.33,7,0.25,6.61,Attack
3.98,324.77,0,6.81,2.12,Normal
10.52,23.57,13,0.22,6.43,Attack
15.14,129.01,5,0.11,6.41,Attack
9.87,81.71,13,0.94,8.95,Attack
15.28,84.73,13,1.48,6.58,Attack
13.32,89.86,5,0.26,8.57,Attack
12.56,140.49,11,0.13,7.03,Attack
3.16,997.34,0,1.02,4.82,Normal
23.15,108.37,9,0.52,8.59,Attack
15.89,88.1,15,1.36,7.5,Attack
1.72,313.24,0,7.15,3.61,Normal
13.9,66.28,8,1.03,7.95,Attack
24.42,114.83,15,0.44,6.5,Attack
8.07,129.44,4,1.43,6.88,Attack
3.49,938.47,2,5.88,2.3,Normal
11.3,47.51,12,0.58,7.27,Attack
0.9,780.36,1,9.93,3.29,Normal
4.78,469.21,0,5.38,3.26,Normal
22.05,85.17,9,0.19,7.84,Attack
0.5,744.45,2,6.46,4.24,Normal
16.19,142.57,12,0.64,6.33,Attack
0.91,952.36,1,5.39,3.87,Normal
17.26,83.64,15,0.65,7.11,Attack
13.95,104.7,6,1.34,6.71,Attack
2.81,751.83,0,2.97,3.61,Normal
1.85,1008.33,2,9.52,3.1,Normal
21.8,146.36,13,0.63,6.53,Attack
14.41,31.84,10,1.02,7.9,Attack
2.93,484.89,0,8.41,3.26,Normal
19.07,67.59,13,0.29,8.8,Attack
16.49,143.93,10,0.22,6.09,Attack
4.98,1130.35,0,5.27,4.78,Normal
12.06,39.38,12,1.46,6.56,Attack
1.58,328.5,1,5.25,2.11,Normal
12.89,42.14,6,1.33,8.54,Attack
18.76,67.33,6,1.49,6.71,Attack
4.07,1197.22,2,7.05,3.81,Normal
20.31,20.44,7,1.38,8.7,Attack
10.49,28.95,15,0.16,7.84,Attack
21.69,86.91,6,0.86,6.32,Attack
1.31,1142.22,1,9.6,4.97,Normal
0.55,1016.23,1,6.49,4.56,Normal
15.91,113.25,8,0.9,6.25,Attack
2.49,1195.76,1,1.7,3.86,Normal
21.04,101.99,15,0.53,8.62,Attack
16.2,84.15,15,0.17,6.33,Attack
19.99,50.65,14,0.36,6.36,Attack
12.21,52.57,4,0.8,6.92,Attack
2.93,401.86,0,1.16,3.66,Normal
2.09,681.72,0,9.73,2.73,Normal
3.94,256.47,0,3.89,4.81,Normal
13.71,83.83,14,1.11,6.74,Attack
4.38,246.39,0,1.43,4.09,Normal
4.74,776.15,0,8.59,3.19,Normal
16.4,146.1,10,0.32,8.85,Attack
2.96,457.68,0,2.36,4.35,Normal
1.44,1111.99,2,1.86,3.49,Normal
4.83,382.71,0,3.11,4.35,Normal
3.0,348.06,1,9.37,4.27,Normal
1.04,280.69,2,8.24,3.69,Normal
1.95,1158.25,2,4.24,4.69,Normal
10.95,118.55,5,0.37,8.26,Attack
20.8,57.34,15,1.07,7.73,Attack
3.15,266.61,0,8.07,3.26,Normal
24.66,39.19,11,0.8,7.27,Attack
4.37,216.9,1,3.1,2.08,Normal
12.86,144.94,15,1.0,8.16,Attack
2.42,223.85,2,4.15,2.94,Normal
2.97,215.4,1,1.94,2.71,Normal
2.48,349.12,0,7.03,4.76,Normal
4.3,404.99,0,2.57,4.69,Normal
4.77,302.79,1,2.14,4.17,Normal
24.22,39.77,15,0.74,8.18,Attack
19.6,29.03,6,0.54,7.63,Attack
10.18,139.14,5,0.45,9.0,Attack
18.69,115.1,10,0.55,8.32,Attack
11.81,102.48,4,0.45,7.52,Attack
8.72,92.05,5,0.16,7.2,Attack
19.39,46.99,9,0.75,7.71,Attack
11.32,87.83,5,0.22,8.68,Attack
13.22,106.15,13,0.98,6.83,Attack
20.71,28.87,7,1.19,6.82,Attack
11.41,37.86,11,0.1,8.68,Attack
10.2,96.04,8,1.43,7.68,Attack
4.24,239.3,1,2.88,3.34,Normal
3.42,347.17,0,5.35,3.41,Normal
2.97,1134.65,2,5.82,2.07,Normal
3.59,1098.0,1,8.01,4.11,Normal
14.43,123.49,11,0.33,8.53,Attack
4.57,986.45,2,1.68,4.29,Normal
3.43,1030.49,0,5.37,2.34,Normal
11.85,92.5,6,1.01,8.32,Attack
11.88,39.12,5,0.28,6.31,Attack
2.29,233.63,0,7.51,2.04,Normal
24.87,63.02,5,1.47,7.13,Attack
1.77,205.79,0,7.56,2.59,Normal
18.21,122.12,7,0.72,7.79,Attack
13.96,115.47,11,0.14,8.98,Attack
1.8,1148.99,0,7.19,4.76,Normal
20.47,50.52,12,1.23,7.66,Attack
17.85,103.21,7,0.64,7.33,Attack
19.3,129.39,5,1.45,6.16,Attack
2.95,967.52,0,5.7,2.94,Normal
4.87,515.04,2,5.65,4.22,Normal
16.65,98.31,11,0.89,7.4,Attack
10.5,58.81,13,1.04,8.44,Attack
4.62,280.12,0,8.32,3.68,Normal
10.44,45.71,6,1.28,7.22,Attack
23.47,27.62,5,1.26,7.31,Attack
15.85,34.13,6,0.37,7.58,Attack
23.97,144.78,8,1.47,8.07,Attack
0.93,923.91,1,1.48,4.11,Normal
2.59,395.03,1,7.19,2.24,Normal
24.5,34.26,9,1.36,8.01,Attack
0.85,895.84,0,7.47,3.01,Normal
20.73,137.55,11,1.06,8.95,Attack
1.41,438.49,2,2.14,3.85,Normal
2.61,243.25,0,6.71,2.54,Normal
13.7,26.1,5,0.82,8.21,Attack
4.25,629.16,1,2.35,4.67,Normal
10.15,85.21,15,0.52,6.93,Attack
21.26,128.5,12,0.13,7.09,Attack
22.04,77.63,14,1.17,7.88,Attack
4.91,440.54,2,3.12,3.95,Normal
3.62,294.91,0,2.71,3.11,Normal
20.73,44.66,6,0.77,8.28,Attack
2.78,555.57,0,2.44,3.69,Normal
2.2,259.78,2,2.25,4.11,Normal
24.66,32.09,9,0.73,6.42,Attack
2.86,287.07,0,6.84,4.0,Normal
21.82,123.72,10,1.2,6.1,Attack
13.32,77.37,15,0.38,7.53,Attack
18.69,91.27,5,0.85,8.84,Attack
18.63,88.02,8,0.78,8.08,Attack
3.53,745.54,2,9.01,3.86,Normal
4.99,1002.24,2,2.0,2.91,Normal
11.15,134.85,10,1.29,8.88,Attack
2.96,506.72,1,4.35,2.94,Normal
20.76,34.21,6,1.4,7.49,Attack
4.11,750.67,2,9.8,4.01,Normal
4.5,342.6,1,6.2,4.83,Normal
5.0,280.77,1,9.12,2.69,Normal
1.15,1135.45,1,8.96,4.31,Normal
4.08,1165.48,0,1.66,4.51,Normal
14.03,52.72,4,1.31,7.1,Attack
2.6,1062.63,2,1.57,4.68,Normal
24.63,103.85,12,0.46,8.42,Attack
4.78,606.45,0,3.79,2.31,Normal
22.61,107.65,9,1.19,7.25,Attack
12.4,146.81,13,1.06,7.99,Attack
1.17,866.26,1,8.94,3.87,Normal
0.71,213.35,1,5.17,4.47,Normal
3.73,1041.79,2,9.29,4.86,Normal
0.96,574.02,1,1.31,3.11,Normal
12.98,36.83,11,1.25,7.57,Attack
1.03,974.61,2,9.52,3.35,Normal
2.2,1101.07,0,9.2,4.66,Normal
3.89,932.64,0,8.52,4.71,Normal
15.0,49.03,8,0.6,7.26,Attack
17.42,37.78,12,0.53,6.99,Attack
3.1,431.97,1,9.74,2.66,Normal
20.35,130.28,13,0.44,8.1,Attack
20.12,72.57,15,0.88,8.04,Attack
3.56,819.4,1,4.23,2.46,Normal
17.53,35.22,6,1.23,8.14,Attack
16.49,62.59,5,1.12,7.48,Attack
9.78,107.52,7,0.13,7.26,Attack
17.95,107.7,4,0.58,8.09,Attack
19.39,146.43,8,0.58,7.78,Attack
13.17,142.45,13,0.72,7.94,Attack
24.39,46.04,13,0.55,7.52,Attack
13.4,80.59,7,0.35,7.17,Attack
20.43,95.36,13,1.41,7.24,Attack
2.19,720.23,0,8.46,2.08,Normal
4.35,359.56,1,3.16,2.33,Normal
3.89,302.32,2,2.38,3.02,Normal
4.64,504.41,1,4.95,3.33,Normal
1.02,1187.75,1,8.49,2.69,Normal
19.46,22.06,11,1.1,7.93,Attack
11.83,143.1,15,0.8,6.51,Attack
4.59,210.52,2,5.05,2.86,Normal
2.92,630.8,2,7.27,3.84,Normal
4.77,457.29,1,7.11,4.33,Normal
14.05,146.44,6,1.39,7.42,Attack
13.87,112.1,11,0.75,7.39,Attack
23.1,108.78,5,0.94,7.0,Attack
2.73,545.54,2,8.72,2.71,Normal
0.77,583.52,2,2.79,4.3,Normal
18.36,67.67,7,1.28,7.79,Attack
20.25,26.38,5,1.05,7.88,Attack
4.6,1005.14,1,1.72,2.52,Normal
1.56,813.1,1,3.54,2.98,Normal
14.45,39.44,8,1.12,7.56,Attack
3.49,942.5,0,9.48,2.87,Normal
2.64,1173.21,1,1.59,3.55,Normal
20.32,106.26,15,1.28,7.08,Attack
0.59,485.44,0,6.41,4.88,Normal
4.84,1131.99,0,2.1,2.36,Normal
4.68,673.34,0,4.5,3.81,Normal
1.34,1033.02,1,5.62,4.2,Normal
2.18,227.75,0,5.62,3.15,Normal
8.71,23.21,6,1.14,7.13,Attack
20.1,48.63,7,1.25,7.69,Attack
3.68,888.2,2,4.24,2.57,Normal
4.33,454.89,2,8.57,4.49,Normal
24.74,130.25,9,0.12,6.6,Attack
1.96,542.74,0,4.9,2.82,Normal
19.27,119.39,15,0.4,7.85,Attack
18.64,132.59,12,0.21,6.95,Attack
11.71,72.73,4,0.74,7.48,Attack
21.68,54.88,6,0.99,7.33,Attack
15.66,105.07,6,0.21,8.77,Attack
0.94,1177.48,2,4.99,2.25,Normal
12.23,106.47,7,1.31,6.64,Attack
3.15,953.04,1,4.28,2.55,Normal
15.43,85.19,14,0.29,7.49,Attack
4.25,521.86,1,6.66,2.55,Normal
3.11,643.64,0,9.45,2.46,Normal
1.51,652.66,1,9.45,2.19,Normal
17.6,118.27,14,0.55,8.13,Attack
20.41,60.74,5,1.46,7.15,Attack
2.3,1169.97,2,6.76,2.05,Normal
1.06,755.28,0,2.2,4.66,Normal
4.19,950.31,0,9.68,3.25,Normal
4.83,453.71,0,2.62,4.1,Normal
18.38,70.71,9,0.64,7.64,Attack
10.26,39.72,9,1.25,7.4,Attack
11.3,80.8,14,0.11,6.95,Attack
4.35,427.52,0,5.22,4.82,Normal
2.61,264.63,1,1.78,2.55,Normal
11.25,112.34,4,0.69,7.41,Attack
10.75,133.42,15,0.76,7.76,Attack
1.89,915.59,1,2.49,3.25,Normal
4.14,640.87,2,4.69,3.73,Normal
21.92,44.43,15,0.74,7.1,Attack
3.44,651.94,2,8.42,2.34,Normal
1.75,407.47,2,7.83,4.2,Normal
3.46,516.27,0,4.26,4.75,Normal
2.54,988.0,0,6.1,3.54,Normal
22.28,134.97,14,1.09,8.13,Attack
14.81,54.99,8,1.27,6.82,Attack
13.01,20.2,14,1.2,7.83,Attack
18.38,42.99,7,0.4,7.35,Attack
2.8,717.87,0,7.94,2.3,Normal
1.85,397.09,2,3.97,4.22,Normal
13.6,59.52,15,1.36,7.4,Attack
0.52,292.11,2,4.41,3.42,Normal
2.48,346.12,0,3.43,2.91,Normal
4.74,837.17,1,4.98,3.01,Normal
1.16,366.55,2,7.22,3.94,Normal
4.86,590.98,2,2.69,3.72,Normal
4.62,285.71,0,4.81,3.26,Normal
23.23,29.91,14,0.49,7.36,Attack
4.15,1166.3,1,3.43,4.89,Normal
4.78,646.89,2,1.32,4.96,Normal
21.0,49.08,10,0.94,6.67,Attack
2.79,309.62,1,9.97,3.95,Normal
2.3,614.96,0,4.42,2.84,Normal
8.49,52.06,12,1.45,7.58,Attack
2.27,777.64,0,7.42,2.78,Normal
20.8,48.6,7,0.54,6.84,Attack
4.02,540.15,1,8.43,3.94,Normal
18.55,75.46,12,0.2,7.93,Attack
11.03,135.17,9,0.92,7.97,Attack
15.68,126.64,12,0.16,7.4,Attack
4.08,589.82,1,3.92,3.8,Normal
19.98,41.14,8,0.49,8.34,Attack
10.94,132.56,14,1.07,6.96,Attack
2.75,377.26,1,2.0,3.95,Normal
19.9,97.34,8,0.66,7.12,Attack
3.63,893.81,1,9.35,3.4,Normal
4.85,208.34,0,4.74,4.9,Normal
1.07,464.97,2,9.81,3.73,Normal
1.01,862.94,0,8.43,3.1,Normal
17.18,102.02,6,1.1,6.11,Attack
0.63,660.66,2,3.48,4.64,Normal
18.01,48.02,13,0.15,8.34,Attack
17.25,111.29,10,1.43,7.83,Attack
15.23,119.99,10,1.17,8.32,Attack
18.48,24.88,7,0.52,8.19,Attack
0.74,1162.77,1,6.83,3.14,Normal
0.95,698.99,0,2.11,2.58,Normal
20.44,148.96,14,0.3,6.67,Attack
22.11,135.51,14,0.57,8.82,Attack
18.92,98.32,5,0.52,8.26,Attack
1.66,286.81,2,8.01,2.4,Normal
11.02,71.72,4,0.73,7.09,Attack
15.92,110.93,4,1.35,8.59,Attack
4.3,405.64,1,8.1,2.88,Normal
13.71,91.71,14,0.38,8.85,Attack
3.59,251.51,0,1.3,4.37,Normal
2.9,1047.21,0,2.66,4.78,Normal
3.86,586.63,1,7.45,4.19,Normal
9.65,128.55,10,0.44,8.83,Attack
20.32,135.72,13,0.85,8.02,Attack
1.48,955.77,1,1.17,2.13,Normal
1.52,681.32,1,2.87,4.34,Normal
2.95,1094.99,0,6.19,3.14,Normal
2.37,944.28,0,9.15,4.4,Normal
2.26,335.38,1,4.09,4.71,Normal
12.79,104.28,7,1.18,6.67,Attack
9.28,116.9,15,0.78,7.15,Attack
1.98,336.4,2,1.36,4.08,Normal
3.92,245.41,1,7.0,3.19,Normal
16.49,122.26,4,0.31,6.89,Attack
8.81,31.72,15,0.56,7.71,Attack
1.28,845.13,0,6.0,2.75,Normal
20.0,27.52,15,1.38,7.73,Attack
1.45,690.76,2,9.72,4.14,Normal
